bytes_in,bytes_out,creation_time,end_time,src_ip,src_ip_country_code,protocol,response.code,dst_port,dst_ip,rule_names,observation_name,source.meta,source.name,time,detection_types,session_duration,anomaly_flag,anomaly_label
13232,17534,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,1,Normal
18171403,1103358,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,-1,Suspicious
1147,5151,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,65.49.1.69,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,1,Normal
80,44,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,65.49.1.72,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,1,Normal
790,444,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,65.49.1.94,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,1,Normal
5030,11674,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,1,Normal
3638,3086,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,1,Normal
4704,11882,2024-04-26 09:10:00+00:00,2024-04-26 09:20:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:10:00+00:00,waf_rule,600.0,1,Normal
16960,19458,2024-04-26 09:10:00+00:00,2024-04-26 09:20:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:10:00+00:00,waf_rule,600.0,1,Normal
29314,15444,2024-04-26 09:10:00+00:00,2024-04-26 09:20:00+00:00,165.225.213.7,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:10:00+00:00,waf_rule,600.0,1,Normal
28244,17860,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,165.225.33.6,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,1,Normal
2007229,59926,2024-04-26 09:10:00+00:00,2024-04-26 09:20:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:10:00+00:00,waf_rule,600.0,1,Normal
18890,30568,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,1,Normal
27970,13366,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,165.225.213.7,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,1,Normal
30596,14488,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,136.226.64.114,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,1,Normal
6488,4164,2024-04-26 09:10:00+00:00,2024-04-26 09:20:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:10:00+00:00,waf_rule,600.0,1,Normal
9908,14656,2024-04-26 09:10:00+00:00,2024-04-26 09:20:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:10:00+00:00,waf_rule,600.0,1,Normal
48614,25178,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,1,Normal
7994,5754,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,1,Normal
18119202,1132321,2024-04-26 09:10:00+00:00,2024-04-26 09:20:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:10:00+00:00,waf_rule,600.0,-1,Suspicious
3904,19282,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,65.49.1.104,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,1,Normal
5736,12114,2024-04-26 09:10:00+00:00,2024-04-26 09:20:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:10:00+00:00,waf_rule,600.0,1,Normal
18187778,1142605,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,1,Normal
5482,21034,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,65.49.1.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,1,Normal
1112,430,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,65.49.1.99,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,1,Normal
833,4490,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,65.49.1.76,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,1,Normal
1674,8980,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,65.49.1.96,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,1,Normal
1328,524,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,65.49.1.95,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,1,Normal
3534,2982,2024-04-26 09:10:00+00:00,2024-04-26 09:20:00+00:00,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:10:00+00:00,waf_rule,600.0,1,Normal
1628,8980,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,65.49.1.74,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,1,Normal
5518,12114,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,1,Normal
3314,14998,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,65.49.1.69,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,1,Normal
5342,11674,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,1,Normal
6486,4458,2024-04-26 09:20:00+00:00,2024-04-26 09:30:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:20:00+00:00,waf_rule,600.0,1,Normal
24506,34772,2024-04-26 09:20:00+00:00,2024-04-26 09:30:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:20:00+00:00,waf_rule,600.0,1,Normal
1942449,49030,2024-04-26 09:20:00+00:00,2024-04-26 09:30:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:20:00+00:00,waf_rule,600.0,1,Normal
3976,11176,2024-04-26 09:20:00+00:00,2024-04-26 09:30:00+00:00,94.188.248.74,IL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:20:00+00:00,waf_rule,600.0,1,Normal
10162,23142,2024-04-26 09:20:00+00:00,2024-04-26 09:30:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:20:00+00:00,waf_rule,600.0,1,Normal
18231909,1116695,2024-04-26 09:20:00+00:00,2024-04-26 09:30:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:20:00+00:00,waf_rule,600.0,-1,Suspicious
22070,23511,2024-04-26 09:20:00+00:00,2024-04-26 09:30:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:20:00+00:00,waf_rule,600.0,1,Normal
10222,15024,2024-04-26 09:20:00+00:00,2024-04-26 09:30:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:20:00+00:00,waf_rule,600.0,1,Normal
4392,11674,2024-04-26 09:30:00+00:00,2024-04-26 09:40:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:30:00+00:00,waf_rule,600.0,1,Normal
14150,26266,2024-04-26 09:30:00+00:00,2024-04-26 09:40:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:30:00+00:00,waf_rule,600.0,1,Normal
43550,13546,2024-04-26 09:30:00+00:00,2024-04-26 09:40:00+00:00,136.226.64.114,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:30:00+00:00,waf_rule,600.0,1,Normal
7474,14080,2024-04-26 09:30:00+00:00,2024-04-26 09:40:00+00:00,94.188.248.74,IL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:30:00+00:00,waf_rule,600.0,1,Normal
1248666,38254,2024-04-26 09:30:00+00:00,2024-04-26 09:40:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:30:00+00:00,waf_rule,600.0,1,Normal
9908,14552,2024-04-26 09:30:00+00:00,2024-04-26 09:40:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:30:00+00:00,waf_rule,600.0,1,Normal
24326941,1529035,2024-04-26 09:30:00+00:00,2024-04-26 09:40:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:30:00+00:00,waf_rule,600.0,-1,Suspicious
28062,52066,2024-04-26 09:30:00+00:00,2024-04-26 09:40:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:30:00+00:00,waf_rule,600.0,1,Normal
8928,5548,2024-04-26 09:30:00+00:00,2024-04-26 09:40:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:30:00+00:00,waf_rule,600.0,1,Normal
5348,4296,2024-04-26 09:40:00+00:00,2024-04-26 09:50:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:40:00+00:00,waf_rule,600.0,1,Normal
8052,13298,2024-04-26 09:40:00+00:00,2024-04-26 09:50:00+00:00,165.225.33.6,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:40:00+00:00,waf_rule,600.0,1,Normal
38524,42218,2024-04-26 09:40:00+00:00,2024-04-26 09:50:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:40:00+00:00,waf_rule,600.0,1,Normal
28400,13364,2024-04-26 09:40:00+00:00,2024-04-26 09:50:00+00:00,165.225.212.255,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:40:00+00:00,waf_rule,600.0,1,Normal
2021960,78684,2024-04-26 09:40:00+00:00,2024-04-26 09:50:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:40:00+00:00,waf_rule,600.0,-1,Suspicious
7382,4370,2024-04-26 09:40:00+00:00,2024-04-26 09:50:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:40:00+00:00,waf_rule,600.0,1,Normal
9232,23036,2024-04-26 09:40:00+00:00,2024-04-26 09:50:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:40:00+00:00,waf_rule,600.0,1,Normal
25199191,1557598,2024-04-26 09:40:00+00:00,2024-04-26 09:50:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:40:00+00:00,waf_rule,600.0,-1,Suspicious
6216,13027,2024-04-26 09:40:00+00:00,2024-04-26 09:50:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:40:00+00:00,waf_rule,600.0,1,Normal
3996,11674,2024-04-26 09:40:00+00:00,2024-04-26 09:50:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:40:00+00:00,waf_rule,600.0,1,Normal
4324,11778,2024-04-26 09:40:00+00:00,2024-04-26 09:50:00+00:00,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:40:00+00:00,waf_rule,600.0,1,Normal
21752,22356,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,1,Normal
28988,15340,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,165.225.213.7,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,1,Normal
30450,14276,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,136.226.64.114,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,1,Normal
3976,11178,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,94.188.248.74,IL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,1,Normal
3782,11038,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,1,Normal
40,264,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,192.241.205.18,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,1,Normal
41336,13180,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,1,Normal
3638,3190,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,1,Normal
25207794,1561220,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,-1,Suspicious
5736,12114,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,1,Normal
9032,5862,2024-04-26 09:50:00+00:00,2024-04-26 10:00:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:50:00+00:00,waf_rule,600.0,1,Normal
